repository,relative_path,source_location,source_role,bytes,nonblank_loc,sha256
toannv6895/searchable,src/main/java/com/toannguyen/searchable/search/SearchBuilder.java,src,application/query source,7386,149,9a6dc9c5182a0fea505c6821235b7f0acfec7df603f1d90b15ee69864df93e68
toannv6895/searchable,src/main/java/com/toannguyen/searchable/service/impl/CustomerJooqServiceImpl.java,src,application/query source,1504,33,d598b79a16401adb81bac64007bf9d6ea26d50bbb36506c00995459911c2b348
toannv6895/searchable,src/main/java/generated/model/tables/Customer.java,src,generated schema,4189,129,e2ed47d610f75b9d5dc42884af851a4961ed768acb9af321d2d9f26cff50a615
truonghq99/adam-project,Common/src/main/java/com/common/config/DslConfig.java,src,application/query source,847,26,c8aaaad21fa6b9346b9e35073ee46b13593177aa4572a3ea61473d9b24413c1c
truonghq99/adam-project,Common/src/test/java/ApplicationTest.java,src,application/query source,1080,27,f02391a467d3eaa29fe25b581cdd6a5826284fd6aa31878da4545c23f07b5295
truonghq99/adam-project,Common/target/generated-sources/jooq/com/common/entity/tables/NewTable.java,target/generated-sources,generated schema,2601,76,197289da9f6f8d8becc364051b892e2be95fb1bcc3325cffd532e96e4e552eec
tsemkaloalena-mirea/vk_education,practice 6/application/src/main/java/com/tsemkalo/homework6/Application.java,src,application/query source,1729,29,c360af8620ec0c77a9e8fd1137a510003cb3f4eaf016f9b018aa75de5d585589
tsemkaloalena-mirea/vk_education,practice 6/dao/src/main/java/com/tsemkalo/homework6/InvoiceDAO.java,src,application/query source,365,10,616bbcc4ede44d7b359d47d994cbe9b5d000864c0aef5d24c7beb002196ec586
tsemkaloalena-mirea/vk_education,practice 6/dao/src/main/java/com/tsemkalo/homework6/InvoiceItemDAO.java,src,application/query source,760,19,216040467496bd2e5ded424b50a24538e86ef1c27db436e874e446c13f7b3823
tsemkaloalena-mirea/vk_education,practice 6/dao/src/main/java/com/tsemkalo/homework6/OrganisationDAO.java,src,application/query source,2972,59,c97c5d9724972d77da2f694ea1a0bf3e01a2ed64965f5d8e584f3c0bc5c86d93
tsemkaloalena-mirea/vk_education,practice 6/dao/src/main/java/com/tsemkalo/homework6/ProductDAO.java,src,application/query source,1963,38,d524a4d0279e5cdfdc38b4b74d0eb10408db5e42e8ef5608de3746e49380d221
tsemkaloalena-mirea/vk_education,practice 6/dao/src/test/java/com/tsemkalo/homework6/InvoiceDAOTest.java,src,application/query source,6206,148,bff9ec787e6ae39a333f2f3b1cc4665144f36ff5dcfa30ea28134ce0bb330dbe
tsemkaloalena-mirea/vk_education,practice 6/dao/src/test/java/com/tsemkalo/homework6/InvoiceItemDAOTest.java,src,application/query source,8489,187,7833708ea1442312d7e226cc9aa7dcaa2aac15318ebb764ac40e551ade6f43cb
tsemkaloalena-mirea/vk_education,practice 6/dao/src/test/java/com/tsemkalo/homework6/OrganisationDAOTest.java,src,application/query source,11563,243,3ae825bb4990b9cf5d1c3810feec323a4179e0c2c8db607443050b45a7388e52
tsemkaloalena-mirea/vk_education,practice 6/dao/src/test/java/com/tsemkalo/homework6/ProductDAOTest.java,src,application/query source,9344,213,59cb8b17b21c627f0cfb5f55d95b2e637002611ce893ea25ca5e2ec71610525c
tsemkaloalena-mirea/vk_education,practice 6/jooq-generated/src/main/java/generated/tables/Invoice.java,src,generated schema,5359,163,5036815c6dff02496f1306c24158c6bd159e8b720b9be8f3fa3c8dc004472372
tsemkaloalena-mirea/vk_education,practice 6/jooq-generated/src/main/java/generated/tables/InvoiceItem.java,src,generated schema,6340,179,bfd4f55768fd5652f2b8a352e4025643dd52fd5f26d9dd71689ef92e9b2bb7eb
tsemkaloalena-mirea/vk_education,practice 6/jooq-generated/src/main/java/generated/tables/Organisation.java,src,generated schema,4740,142,2f5bbefd80a4800c4130e2cb7d85a4d308ab2ed33ca7e08d489894b7e9d7ff2b
tsemkaloalena-mirea/vk_education,practice 6/jooq-generated/src/main/java/generated/tables/Product.java,src,generated schema,4454,143,65d17866288aed83c4314bbf6290ea640d38a5189a25656624863e11869dde73
tsemkaloalena-mirea/vk_education,practice 7/application/src/main/java/com/tsemkalo/homework7/GuiceModule.java,src,application/query source,1116,30,de0bdd7e6a97dbf06cace705e0169976f9cfc6d24ed0727c6648a693fc650cce
tsemkaloalena-mirea/vk_education,practice 7/application/src/main/java/com/tsemkalo/homework7/ProductServlet.java,src,application/query source,2361,50,f45a7566b17e2ece0750e14f7985b4bedb56a21b20c2cbaccc8b8a20bf402fe2
tsemkaloalena-mirea/vk_education,practice 7/dao/src/main/java/com/tsemkalo/homework7/ManufacturerDAO.java,src,application/query source,888,24,a2e8c5e72e7e0ad9bbff24570cccc4d80da7b2526e99ba8ee56673a137828c9d
tsemkaloalena-mirea/vk_education,practice 7/dao/src/main/java/com/tsemkalo/homework7/ProductDAO.java,src,application/query source,789,24,4471fa8e280b1cc0d031b1d4bad84444c4b10a02e5a7e2816ecdf3b39152b4f4
tsemkaloalena-mirea/vk_education,practice 7/entities/src/main/java/generated/tables/Manufacturer.java,src,generated schema,4249,134,83867b76fbf86c37621869d7292a2e8eabd7931b9746fc87a9e8e7ffd37876f5
tsemkaloalena-mirea/vk_education,practice 7/entities/src/main/java/generated/tables/Product.java,src,generated schema,5577,166,3112b436cb1a1434157e89dccc86939a288d8fdfd233a637c75791ea848e56b6
tsemkaloalena-mirea/vk_education,practice 7/service/src/main/java/com/tsemkalo/homework7/ProductService.java,src,application/query source,1483,36,5990d351012c6e7e6252f91c780d151e63dca13af800f6cf174c0facb3e34c08
tsemkaloalena-mirea/vk_education,practice 8/application/src/main/java/com/tsemkalo/homework8/GuiceListener.java,src,application/query source,2015,47,9a35ec9123c106f69da9da1d1eb9ff470c8fe964e5fae80279347bbac48d67da
tsemkaloalena-mirea/vk_education,practice 8/controller/src/main/java/com/tsemkalo/homework8/ManufacturerController.java,src,application/query source,1415,37,769fc32c4795bdbcc60d8bd76e05a969fa2ab5e6c1a1109ed601f8ff2dde2895
tsemkaloalena-mirea/vk_education,practice 8/controller/src/main/java/com/tsemkalo/homework8/ProductController.java,src,application/query source,1935,52,84d7def2e8324cf8564ff7691855406941c2f84e3635e07fdb4e296bead2a2ba
tsemkaloalena-mirea/vk_education,practice 8/dao/src/main/java/com/tsemkalo/homework8/ManufacturerDAO.java,src,application/query source,924,24,792de0afbf09ba9480312e1ff2ed519747372be0fd73b08c078d7f9fa16814ca
tsemkaloalena-mirea/vk_education,practice 8/dao/src/main/java/com/tsemkalo/homework8/ProductDAO.java,src,application/query source,1687,46,4724ad157feb5abb1a57cecfcc24c6ee8ca0ee6edb12293568b7013deafebb21
tsemkaloalena-mirea/vk_education,practice 8/entities/src/main/java/com/tsemkalo/homework8/generated/tables/Manufacturer.java,src,generated schema,4387,134,e12172f63b8cd8f4aed185831ed989679a47947e120174fe0f60ff2f9461e69d
tsemkaloalena-mirea/vk_education,practice 8/entities/src/main/java/com/tsemkalo/homework8/generated/tables/Product.java,src,generated schema,5715,166,f98530290ce7b24712105740966bd71f0143a41ecb05f9d7c67a816f60911351
tsemkaloalena-mirea/vk_education,practice 8/service/src/main/java/com/tsemkalo/homework8/ManufacturerService.java,src,application/query source,550,16,8122e763f13d6d6c0806427a7e97232182f2bf58d16b50fb11f748f60d8cc4dc
tsemkaloalena-mirea/vk_education,practice 8/service/src/main/java/com/tsemkalo/homework8/ProductService.java,src,application/query source,1497,38,ceb83b78e3c057bce3f8cc07ea89f94eb6ecd8a5a7a642993328e27e1f9006c1
tsoyolv/transfer-money,src/main/java/com/tsoyolv/transfermoney/database/DBMigration.java,src,application/query source,2684,60,23cc02ff61122583947971c95169de9a781324b4e42f71ce12853f1c9bfeef56
tsoyolv/transfer-money,src/main/java/com/tsoyolv/transfermoney/generated/jooq/tables/Account.java,src,generated schema,4746,155,9740cf8025a3a278f891e8610e9bffe52441fa619253b61db005b74924125f53
tsoyolv/transfer-money,src/main/java/com/tsoyolv/transfermoney/generated/jooq/tables/Transaction.java,src,generated schema,4900,155,6724a1214791e05666faad27cf89a8c48bdb7aacf63b4437a8f83588f5ac6bf6
tsoyolv/transfer-money,src/main/java/com/tsoyolv/transfermoney/generated/jooq/tables/User.java,src,generated schema,4071,146,fc737a86be9da92e2cd2458225f1eb1bcc6bf0d4ad2ec33c3aa6069b99d8b89c
tsoyolv/transfer-money,src/main/java/com/tsoyolv/transfermoney/guice/modules/JooqModule.java,src,application/query source,1370,27,c5473b2bcf244c24462570d74ad092a19be9906bbc3ddf9e4a1c5b2a83678c26
tsoyolv/transfer-money,src/main/java/com/tsoyolv/transfermoney/guice/providers/DslContextProvider.java,src,application/query source,2200,53,07cc6b7f404fbf817e9481581dea317ea3890ce2721b28e0688ebbe7fe796528
tsoyolv/transfer-money,src/main/java/com/tsoyolv/transfermoney/logic/dao/impl/jooq/JooqAccountDao.java,src,application/query source,3912,94,c148e05ce6339b6d752078328c4618c64d8fe478873d16fbd9d17b89e355ad2d
tw-bc-group/tw-wallet-backend,tw-wallet-common/src/main/java/com/thoughtworks/common/config/JOOQToSpringExceptionTransformer.java,src,application/query source,845,17,ede59510f2a07fcc342882236e94f26d371aa4471bb75966be3f2a76d981e26f
tw-bc-group/tw-wallet-backend,tw-wallet-common/src/main/java/com/thoughtworks/common/config/PersistenceConfig.java,src,application/query source,1634,38,24468d40b8b5e013831d2faa0a1727f382e545fd84c4d07fe9c14ad2fd3c8587
tw-bc-group/tw-wallet-backend,tw-wallet-common/src/main/java/com/thoughtworks/common/config/PostgresJSONJacksonJsonNodeBinding.java,src,application/query source,1947,47,c149b4af6dea2159f226a6caeeb481b158a20d18aac1e80e0ee533845a808057
tw-bc-group/tw-wallet-backend,tw-wallet-common/src/main/java/com/thoughtworks/common/config/PostgresJSONJacksonJsonNodeConverter.java,src,application/query source,1187,40,9df346e83a7940a66df3e9383c244472eb47ea0f8f3747a0adce67a5c75f16bd
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblBlocks.java,src,generated schema,4218,120,6ff52f261afdb585e3236284a3b6a36d33c4faeaa0d1e13324fc40b327f71a8d
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblDcep.java,src,generated schema,5468,143,e0a6247c0a33c328fa8a02e8b28b5d03ef5f55f2b1914e507fc3f66713e176c9
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblHealthyVerificationClaim.java,src,generated schema,6780,149,a451dca116be519cc5b3351ba6abe7278d645305dc8a1e741d118b5225bbe628
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblHealthyVerificationClaimV2.java,src,generated schema,5623,129,413e5fc6669ba590d7c603ac928b61af9f0ec4c2128027e888c8f73d75d1b8d1
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblIdentities.java,src,generated schema,7202,158,44da6cae355787e64192f682a0392482fdfda95b252d96101dcea75b18806e27
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblIssuers.java,src,generated schema,3997,120,c26155d92539fa1eabd99aeb44d7df9ea98d3188b384ab30335daf8567d19249
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblSuspectedPatientsPhoneList.java,src,generated schema,4765,116,0f17e0c8a6a634fff7d6d225c0314bcc580c0d852bb2ae4df4c723a43dad5b77
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblTransactions.java,src,generated schema,7168,159,8b609fce5996db0f4010048eb7061e36715ec100b6e165620c3e00fdef8d3eb1
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblVcTypes.java,src,generated schema,4795,134,16a8103206695149e76cee9aacab7108adea622add1118f4cba375becf569680
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/generated/java/com/thoughtworks/wallet/gen/tables/TblVerifiers.java,src,generated schema,4606,128,4185f440aaa266cb5244a1391e8e4a361fa0c8601126237da879a905c79a1e63
tw-bc-group/tw-wallet-backend,tw-wallet-sync/src/main/java/com/thoughtworks/wallet/scheduler/util/DBAdptor.java,src,application/query source,4235,113,431319d1e957ff0a71f7f7630f6b080188169fdc5fa96de940602769f4c24bf5
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblBlocks.java,src,generated schema,4218,120,6ff52f261afdb585e3236284a3b6a36d33c4faeaa0d1e13324fc40b327f71a8d
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblDcep.java,src,generated schema,5468,143,e0a6247c0a33c328fa8a02e8b28b5d03ef5f55f2b1914e507fc3f66713e176c9
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblHealthyVerificationClaim.java,src,generated schema,6780,149,a451dca116be519cc5b3351ba6abe7278d645305dc8a1e741d118b5225bbe628
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblHealthyVerificationClaimV2.java,src,generated schema,5623,129,413e5fc6669ba590d7c603ac928b61af9f0ec4c2128027e888c8f73d75d1b8d1
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblIdentities.java,src,generated schema,7202,158,44da6cae355787e64192f682a0392482fdfda95b252d96101dcea75b18806e27
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblIssuers.java,src,generated schema,3997,120,c26155d92539fa1eabd99aeb44d7df9ea98d3188b384ab30335daf8567d19249
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblSuspectedPatientsPhoneList.java,src,generated schema,4765,116,0f17e0c8a6a634fff7d6d225c0314bcc580c0d852bb2ae4df4c723a43dad5b77
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblTransactions.java,src,generated schema,7168,159,8b609fce5996db0f4010048eb7061e36715ec100b6e165620c3e00fdef8d3eb1
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblVcTypes.java,src,generated schema,4795,134,16a8103206695149e76cee9aacab7108adea622add1118f4cba375becf569680
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/generated/java/com/thoughtworks/wallet/gen/tables/TblVerifiers.java,src,generated schema,4070,119,d70535a818bd2778ce6e9f0669ae9ed2fd291ae8d6f1a0a57211441e02b9c127
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/asset/repository/DECPRepository.java,src,application/query source,2590,63,8ff01b28cc76021fe81cb9205ecad51ff24852da3660d4936260754b8e4b3a9c
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/asset/service/impl/TransactionServiceImpl.java,src,application/query source,1199,29,da1cabd0216425ccb79df944a673bfa554a43f31101d9eee5f9790fa0ae3791b
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/model/HealthVerificationClaim.java,src,application/query source,1854,41,0e33933b2f092e1cfc9cb6d46fa1617a582c8e04304409e228565076c0a97015
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/repository/HealthVerificationDAO.java,src,application/query source,1985,38,37de49058b237bf9c6a6750f821af71617f1d1685f6460ed94d16d9b25c99ef7
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/repository/HealthVerificationDAOV2.java,src,application/query source,2003,38,1d783b93d13b918b13c68a1c32f9875ed5e84996afb72a8d0a326aa2e0446cc8
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/repository/IssuerDAO.java,src,application/query source,1493,39,a3a91b90dabbe9df7621ebcce86b3ea1745a0a246197893b1926397b55a0aade
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/repository/VcTypeDAO.java,src,application/query source,2428,55,56d5ddeb01bad616904c8090cb56cfeb494a0812e57f6a01c74ff69dffcc1d8e
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/repository/VerifierDAO.java,src,application/query source,2757,69,63b5bd098bd33848a9cbd7e918625fcb557a6c127e3702b413702153c84e48fc
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/service/impl/HealthyClaimService.java,src,application/query source,13599,224,126c377f5835d3ba28ecbf3fc28f9db4e11aa051fefa232172ddece0cb290e23
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/service/impl/SuspectedPatientService.java,src,application/query source,2100,46,885a44f2cd10a38cbbf3115712a3272758525e23eb4c5c1b603ac985dbf887a3
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/service/impl/v2/VCServiceV2.java,src,application/query source,17454,334,dff302b2f5c99b3f3113d295eb7827a5dca3afa875d7bd4dd6f7e77e1cca6112
tw-bc-group/tw-wallet-backend,tw-wallet-webapp/src/main/java/com/thoughtworks/wallet/healthy/service/impl/v2/VerifierService.java,src,application/query source,4241,92,b0039dcd7b30e36e550e1ff1c2c7f56ce6141cda855889bba4ffc7dad851e654
tyomamatrosov/MatrosovAS,Практическая 4/src/src/main/java/com/apiDB/demo/repository/AddClientRepository.java,src,application/query source,1018,24,5878797283ae0e24e29d19583337c47294d716994dd1f14f6659389c70c9fdd3
tyomamatrosov/MatrosovAS,Практическая 4/src/src/main/java/com/apiDB/demo/repository/GetClientRepository.java,src,application/query source,2153,49,6ef816e4761bdf5205cac0703f30ae46a4bb66ddfd790081a8e70a5b11a2f49b
tyomamatrosov/MatrosovAS,Практическая 4/src/src/main/java/jooq/jooq/tables/Client.java,src,generated schema,10211,301,a62434d81d6cae64b77558255448a5e89380f5ac10d58c5477fe4400f0e891af
